sid,season,number,basin,subbasin,name,iso_time,nature,latitude,longitude,wmo_wind,wmo_pressure,wmo_agency,track_type,dist2land,landfall,iflag,usa_agency,usa_latitude,usa_longitude,usa_record,usa_status,usa_wind,usa_pressure,usa_sshs,usa_r34_ne,usa_r34_se,usa_r34_sw,usa_r34_nw,usa_r50_ne,usa_r50_se,usa_r50_sw,usa_r50_nw,usa_r64_ne,usa_r64_se,usa_r64_sw,usa_r64_nw,usa_poci,usa_roci,usa_rmw,usa_eye,tokyo_latitude,tokyo_longitude,tokyo_grade,tokyo_wind,tokyo_pressure,tokyo_r50_dir,tokyo_r50_longitude,tokyo_r50_short,tokyo_r30_dir,tokyo_r30_long,tokyo_r30_short,tokyo_land,cma_latitude,cma_longitude,cma_cat,cma_wind,cma_pressure,hko_latitude,hko_longitude,hko_cat,hko_wind,hko_pressure,newdelhi_latitude,newdelhi_longitude,newdelhi_grade,newdelhi_wind,newdelhi_pressure,newdelhi_ci,newdelhi_dp,newdelhi_poci,reunion_latitude,reunion_longitude,reunion_type,reunion_wind,reunion_pressure,reunion_tnum,reunion_ci,reunion_rmw,reunion_r34_ne,reunion_r34_se,reunion_r34_sw,reunion_r34_nw,reunion_r50_ne,reunion_r50_se,reunion_r50_sw,reunion_r50_nw,reunion_r64_ne,reunion_r64_se,reunion_r64_sw,reunion_r64_nw,bom_latitude,bom_longitude,bom_type,bom_wind,bom_pressure,bom_tnum,bom_ci,bom_rmw,bom_r34_ne,bom_r34_se,bom_r34_sw,bom_r34_nw,bom_r50_ne,bom_r50_se,bom_r50_sw,bom_r50_nw,bom_r64_ne,bom_r64_se,bom_r64_sw,bom_r64_nw,bom_roci,bom_poci,bom_eye,bom_pos_method,bom_pressure_method,wellington_latitude,wellington_longitude,wellington_wind,wellington_pressure,nadi_latitude,nadi_longitude,nadi_cat,nadi_wind,nadi_pressure,ds824_latitude,ds824_longitude,ds824_stage,ds824_wind,ds824_pressure,td9636_latitude,td9636_longitude,td9636_stage,td9636_wind,td9636_pressure,td9635_latitude,td9635_longitude,td9635_wind,td9635_pressure,td9635_roci,neumann_latitude,neumann_longitude,neumann_class,neumann_wind,neumann_pressure,mlc_latitude,mlc_longitude,mlc_class,mlc_wind,mlc_pressure,usa_atcf_id,source_url,etl_timestamp
1964133N10134,1964,32,WP,MM,TESS,5/17/1964 0:00:00,TS,11.7,129.486,,1002,tokyo,main,411,411,OOOO_____OOO__,jtwc_wp,11.8,129.5, , ,20,,-1,,,,,,,,,,,,,,,, ,11.5,129.4,2,,1002,0,,,0,,,0,11.6,129.6,1,29,998,11.6000,129.4,TD,25,1003,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8,129.5,TC,20,,11.8,129.5,1,20,,11.8,129.5,20,1003,180,,, ,,,,, ,,,WP011964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964133N10134,1964,32,WP,MM,TESS,5/17/1964 12:00:00,TS,12.3857,130.5,,999,tokyo,main,535,535,OOOO_____OOO__,jtwc_wp,12.5,130.8, , ,25,,-1,,,,,,,,,,,,,,,, ,12,131,2,,999,0,,,0,,,0,12,130.6,1,29,998,12.7000,128.7,TD,25,1003,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,130.8,TC,25,,12.5,130.8,1,25,,12.5,130.8,25,1002,180,,, ,,,,, ,,,WP011964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964133N10134,1964,32,WP,MM,TESS,5/22/1964 12:00:00,TS,29.6,155.617,,970,tokyo,main,1530,1530,OOOO_____OOO__,jtwc_wp,29.7,155.8, , ,65,,1,,,,,,,,,,,,,,,, ,29.5,155.5,9,,970,0,,,0,,,0,29.5,155.5,4,68,974,29.5000,155.3,STS,55,975,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7,155.8,TC,65,,29.7,155.8,4,65,,29.7,155.8,65,980,360,,, ,,,,, ,,,WP011964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964256N17141,1964,80,WP,MM,TILDA,9/20/1964 0:00:00,TS,18.8143,113.143,,965,tokyo,main,237,223,OOOO_____OOO__,jtwc_wp,18.8,113.3, , ,90,,2,,,,,,,,,,,,,,,, ,18.7,113.3,9,,965,0,,,0,,,0,18.8,113.2,5,87,966,18.8000,113.2,T,80,965,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,113.3,TC,90,,19,112.4,4,,,18.8,113.3,90,965,300,,, ,,,,, ,,,WP221964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964261N12149,1964,84,WP,MM,WILDA,9/20/1964 0:00:00,TS,19.5857,141.929,,975,tokyo,main,1655,1630,OOOO_____OOO__,jtwc_wp,19.5,142, , ,80,,1,,,,,,,,,,,,,,,, ,19.6,141.6,9,,975,0,,,0,,,0,19.6,142,5,87,975,19.9000,141.9,T,70,965,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,142,TC,80,,19.5,142,4,80,,19.5,142,80,962,300,,, ,,,,, ,,,WP241964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964267N17120,1964,86,WP,MM,ANITA,9/26/1964 12:00:00,TS,15.25,110.5,,996,tokyo,main,164,136,OOOO_____OOO__,jtwc_wp,15.2,110.5, , ,50,,0,,,,,,,,,,,,,,,, ,15.3,110.6,9,,996,0,,,0,,,0,15.5,110.6,2,38,995,15.1000,110.3,TS,40,996,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,110.5,TC,50,,15.2,110.5,2,50,,15.2,110.5,50,992,180,,, ,,,,, ,,,WP251964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964269N12142,1964,88,WP,MM,BILLIE,9/29/1964 0:00:00,TS,14.1429,122.071,,1000,tokyo,main,10,0,OOOO_____OOO__,jtwc_wp,14.3,122.2, , ,45,,0,,,,,,,,,,,,,,,, ,13.8,121.7,2,,1000,0,,,0,,,0,13.9,122,2,38,997,14.1000,122,TS,40,995,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,122.2,TC,45,,14.3,122.2,2,45,,14.3,122.2,45,998,240,,, ,,,,, ,,,WP261964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1964278N07156,1964,92,WP,MM,DOT,10/11/1964 0:00:00,TS,18.1857,116.671,,987,tokyo,main,386,386,OOOO_____OOO__,jtwc_wp,18.2,116.7, , ,80,,1,,,,,,,,,,,,,,,, ,18.2,116.5,9,,987,0,,,0,,,0,18.2,116.7,4,77,984,18.1000,116.7,T,70,984,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,116.7,TC,80,,18.2,116.7,4,80,,18.2,116.7,80,984,300,,, ,,,,, ,,,WP281964,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965208N14133,1965,65,WP,MM,IVY:JEAN,7/31/1965 0:00:00,TS,13.0571,129.214,,995,tokyo,spur-merge,414,414,OOOO_____OOO__,jtwc_wp,13,129.2, , ,65,,1,,,,,,,,,,,,,,,, ,13.1,129.2,9,,995,0,,,0,,,0,13.1,129.2,3,58,992,13.2000,129.3,STS,55,995,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,129.2,TC,65,,13,129.2,4,65,,13,129.2,65,993,120,,, ,,,,, ,,,WP151965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965226N20139,1965,71,WP,MM,MARY,8/17/1965 12:00:00,TS,22.2429,127.414,,950,tokyo,main,617,533,OOOO_____OOO__,jtwc_wp,22.3,127.4, , ,150,,5,,,,,,,,,,,,,,,, ,22.1,127.5,9,,950,0,,,0,,,0,22.1,127.5,6,145,940,22.3000,127.3,SuperT,130,930,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,127.4,TC,150,,22.3,127.4,4,150,,22.3,127.4,150,920,300,,, ,,,,, ,,,WP191965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965244N09145,1965,87,WP,MM,SHIRLEY,9/10/1965 12:00:00,TS,40.3435,138.304,,970,tokyo,main,126,54,OOOO_____OOO__,jtwc_wp,40.1,138.1, , ,70,,1,,,,,,,,,,,,,,,, ,40.8,139,9,,970,0,,,0,,,0,40.8,138.6,4,77,968,40.1000,137.8,T,65,970,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,138.1,TC,70,,40.1,138.1,4,70,,40.1,138.1,70,960,480,,, ,,,,, ,,,WP241965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965259N08153,1965,95,WP,MM,WENDY,9/20/1965 12:00:00,TS,19.5,138.686,,1002,tokyo,main,1514,1434,OOOO_____OOO__,jtwc_wp,19.4,138.7, , ,35,,0,,,,,,,,,,,,,,,, ,19.8,138.7,9,,1002,0,,,0,,,0,19.6,138.5,2,38,1001,19.5000,138.8,STS,50,995,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,138.7,TC,35,,19.4,138.7,2,35,,19.4,138.7,35,1001,240,,, ,,,,, ,,,WP271965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965259N08153,1965,95,WP,MM,WENDY,9/24/1965 12:00:00,TS,29.7,135.743,,992,tokyo,main,412,348,OOOO_____OOO__,jtwc_wp,29.6,135.9, , ,45,,0,,,,,,,,,,,,,,,, ,30,135.7,9,,992,0,,,0,,,0,30,135.7,3,48,987,29.5000,135.2,T,65,990,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,135.9,TC,45,,29.6,135.9,2,45,,29.6,135.9,45,991,180,,, ,,,,, ,,,WP271965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1965283N08168,1965,108,WP,MM,DELLA,10/17/1965 0:00:00,TS,24.1143,148.414,,975,tokyo,main,1457,1412,OOOO_____OOO__,jtwc_wp,24.1,148.6, , ,75,,1,,,,,,,,,,,,,,,, ,23.8,148.3,9,,975,0,,,0,,,0,24.5,148,5,97,971,24.1000,148.2,T,65,975,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,148.6,TC,75,,24.1,148.6,4,75,,24.1,148.6,75,972,480,,, ,,,,, ,,,WP311965,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966130N06139,1966,27,WP,MM,IRMA,5/17/1966 0:00:00,TS,12.2143,122.329,,972,tokyo,main,46,46,OOOO_____OOO__,jtwc_wp,12.2,122.3, , ,120,,4,,,,,,,,,,,,,,,, ,12.3,122.4,9,,972,0,,,0,,,0,12.2,122.4,5,87,971,12.2000,122.3,SuperT,105,970,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,122.3,TC,120,,12.2,122.3,4,120,,12.2,122.3,120,972,120,,, ,,,,, ,,,WP021966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966241N17147,1966,64,WP,MM,CORA,9/3/1966 0:00:00,TS,22.9571,130.9,,938,tokyo,main,893,882,OOOO_____OOO__,jtwc_wp,22.9,130.9, , ,130,,4,,,,,,,,,,,,,,,, ,23,130.9,9,,938,0,,,0,,,0,23,130.9,6,106,940,23.1000,130.9,SuperT,115,935,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,130.9,TC,130,,22.9,130.9,4,130,,22.9,130.9,130,936,240,,, ,,,,, ,,,WP171966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966299N10137,1966,104,WP,MM,LORNA,11/1/1966 12:00:00,TS,19.0286,121.029,,1000,tokyo,main,45,39,OOOO_____OOO__,jtwc_wp,19.1,121, , ,50,,0,,,,,,,,,,,,,,,, ,19,121.3,9,,1000,0,,,0,,,0,18.8,121,3,48,1001,19.0000,120.9,TS,35,1000,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,121,TC,50,,19.1,121,2,50,,19.1,121,50,1002,120,,, ,,,,, ,,,WP261966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966303N14168,1966,106,WP,MM,MARIE,11/2/1966 12:00:00,TS,24.2,150.943,,949,tokyo,main,1589,1561,OOOO_____OOO__,jtwc_wp,24.1,151.1, , ,100,,3,,,,,,,,,,,,,,,, ,24.4,150.2,9,,949,0,,,0,,,0,24.5,151,5,87,951,24.1000,151,ST,90,950,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1,151.1,TC,100,,24.1,151.1,4,100,,24.1,151.1,100,950,600,,, ,,,,, ,,,WP271966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1966358N07139,1966,128,WP,MM,PAMELA,12/30/1966 12:00:00,TS,13.0143,112.743,,1004,tokyo,main,347,303,OOOO_____OOO__,jtwc_wp,13.1,112.4, , ,40,,0,,,,,,,,,,,,,,,, ,13,113,9,,1004,0,,,0,,,0,12.6,113.9,2,38,1006,13.3000,112,TS,35,1002,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.1,112.4,TC,40,,13.1,112.4,2,40,,13.1,112.4,40,1006,180,,, ,,,,, ,,,WP301966,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967075N08148,1967,24,WP,MM,THERESE,3/17/1967 0:00:00,TS,9.9,142.843,,1000,tokyo,main,1385,1370,OOOO_____OOO__,jtwc_wp,9.9,142.8, , ,40,,0,,,,,,,,,,,,,,,, ,9.9,142.9,9,,1000,0,,,0,,,0,9.9,143,2,38,1000,9.90000,142.8,TS,35,1000,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,142.8,TC,40,,9.9,142.8,2,40,,9.9,142.8,40,1002,240,,, ,,,,, ,,,WP031967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967209N17139,1967,60,WP,MM,FRAN:GEORGIA,8/1/1967 12:00:00,TS,23.3143,139.857,,982,tokyo,main,1196,1181,OOOO_____OOO__,jtwc_wp,23.3,139.8, , ,55,,0,,,,,,,,,,,,,,,, ,23.2,139.8,9,,982,0,,,0,,,0,23.5,140.2,3,58,982,23.3000,139.8,STS,60,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,139.8,TC,55,,23.3,139.8,2,55,,23.3,139.8,55,979,360,,, ,,,,, ,,,WP121967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967215N20166,1967,64,WP,MM,HOPE,8/8/1967 12:00:00,TS,36.9304,177.57,,990,tokyo,main,2061,2044,OOOO_____OOO__,jtwc_wp,37,177.4, , ,45,,0,,,,,,,,,,,,,,,, ,36.8,177.8,9,,990,0,,,0,,,0,36.8,177.9,3,48,990,37.0000,177.5,TS,40,990,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,177.4,TC,45,,37,177.4,2,45,,37,177.4,45,1000,300,,, ,,,,, ,,,WP131967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967259N17145,1967,102,WP,MM,WANDA,9/21/1967 12:00:00,TS,23.0857,143.029,,964,tokyo,main,1346,1328,OOOO_____OOO__,jtwc_wp,23.1,143.1, , ,85,,2,,,,,,,,,,,,,,,, ,23.1,143,9,,964,0,,,0,,,0,23.1,143,5,87,961,23.0000,142.8,T,75,960,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,143.1,TC,85,,23.1,143.1,4,85,,23.1,143.1,85,961,240,,, ,,,,, ,,,WP261967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967259N17145,1967,102,WP,MM,WANDA,9/22/1967 12:00:00,TS,25.3714,143.671,,966,tokyo,main,1120,1078,OOOO_____OOO__,jtwc_wp,25.4,143.6, , ,80,,1,,,,,,,,,,,,,,,, ,25.4,143.8,9,,966,0,,,0,,,0,25.3,143.9,5,87,964,25.3000,143.6,T,70,965,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,143.6,TC,80,,25.4,143.6,4,80,,25.4,143.6,80,966,360,,, ,,,,, ,,,WP261967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967280N20150,1967,119,WP,MM,BABE,10/9/1967 12:00:00,TS,31.1429,154.671,,980,tokyo,main,1375,1371,OOOO_____OOO__,jtwc_wp,31.1,154.7, , ,60,,0,,,,,,,,,,,,,,,, ,31.2,154.8,9,,980,0,,,0,,,0,31.3,154.7,4,68,979,31.1000,154.4,STS,60,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.1,154.7,TC,60,,31.1,154.7,2,60,,31.1,154.7,60,967,180,,, ,,,,, ,,,WP281967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1967303N07150,1967,132,WP,MM,EMMA,11/7/1967 0:00:00,TS,19.1857,112.986,,985,tokyo,main,214,169,OOOO_____OOO__,jtwc_wp,19.2,113, , ,45,,0,,,,,,,,,,,,,,,, ,19.2,113,9,,985,0,,,0,,,0,19.1,113,3,58,980,19.2000,112.9,TS,40,985,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,113,TC,45,,19.2,113,2,45,,19.2,113,45,978,300,,, ,,,,, ,,,WP311967,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968097N05157,1968,26,WP,MM,JEAN,4/8/1968 0:00:00,TS,8.7,153.357,,990,tokyo,main,1307,1304,OOOO_____OOO__,jtwc_wp,8.7,153.3, , ,40,,0,,,,,,,,,,,,,,,, ,8.7,153.3,9,,990,0,,,0,,,0,8.7,153.3,3,48,990,8.70000,153.7,TS,35,991,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,153.3,TC,40,,8.7,153.3,2,40,,8.7,153.3,40,990,300,,, ,,,,, ,,,WP011968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968217N17163,1968,56,WP,MM,POLLY,8/12/1968 0:00:00,TS,29.9714,132.529,,980,tokyo,main,188,188,OOOO_____OOO__,jtwc_wp,30,132.5, , ,50,,0,,,,,,,,,,,,,,,, ,30,132.5,9,,980,0,,,0,,,0,29.9,132.5,3,58,982,29.9000,132.7,STS,60,980,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,132.5,TC,50,,30,132.5,2,50,,30,132.5,50,982,180,,, ,,,,, ,,,WP071968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1968240N15151,1968,77,WP,MM,WENDY,8/31/1968 0:00:00,TS,19.3857,143.443,,920,tokyo,main,1735,1702,OOOO_____OOO__,jtwc_wp,19.4,143.5, , ,140,,5,,,,,,,,,,,,,,,, ,19.4,143.5,9,,920,0,,,0,,,0,19.4,143.3,6,136,918,19.3000,143.3,SuperT,125,920,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,143.5,TC,140,,19.4,143.5,4,140,,19.4,143.5,140,918,300,,, ,,,,, ,,,WP121968,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1969105N06148,1969,26,WP,MM,SUSAN,4/18/1969 12:00:00,TS,6.61905,139.333,,1000,tokyo,main,911,906,OOOO_____OOO__,jtwc_wp,6.6,139.4, , ,25,,-1,,,,,,,,,,,,,,,, ,6.7,139.3,2,,1000,0,,,0,,,0,6.6,139.3,1,29,1000,6.60000,139.2,TD,25,1000,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,139.4,TC,25,,6.6,139.4,1,25,,6.6,139.4,25,999,180,,, ,,,,, ,,,WP031969,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1970050N07151,1970,22,WP,MM,NANCY,2/20/1970 0:00:00,TS,8.66667,148.973,,985,tokyo,main,1223,1217,OOOO_____OOO__,jtwc_wp,8.6,149.1, , ,40,,0,,,,,,,,,,,,,,,, ,8.7,148.9,9,,985,0,,,0,,,0,8.6,148.9,3,58,986,8.80000,149,TS,35,986,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6,149.1,TC,40,,8.6,149.1,2,40,,8.6,149.1,40,986,60,,, ,,,,, ,,,WP011970,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1970215N21137,1970,80,WP,MM,VIOLET,8/7/1970 0:00:00,TS,16.7143,121.786,,998,tokyo,main,0,0,OOOO_____OOO__,jtwc_wp,16.6,121.9, , ,40,,0,,,,,,,,,,,,,,,, ,16.9,121.6,9,,998,0,,,0,,,0,16.8,121.5,1,29,998,16.9000,121.8,TD,30,998,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,121.9,TC,40,,16.6,121.9,2,40,,16.6,121.9,40,994,180,,, ,,,,, ,,,WP071970,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1970237N28154,1970,97,WP,MM,CLARA,8/28/1970 12:00:00,TS,34.6857,142.4,,970,tokyo,main,175,148,OOOO_____OOO__,jtwc_wp,34.7,142.4, , ,80,,1,,,,,,,,,,,,,,,, ,34.6,142.4,9,,970,0,,,0,,,0,34.6,142.5,4,68,972,34.8000,142.3,T,75,975,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,142.4,TC,80,,34.7,142.4,4,80,,34.7,142.4,80,970,120,,, ,,,,, ,,,WP111970,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
1970286N06143,1970,134,WP,MM,KATE,10/17/1970 0:00:00,TS,4.47143,130.671,,940,tokyo,main,315,286,OOOO_____OOO__,jtwc_wp,4.4,130.7, , ,120,,4,,,,,,,,,,,,,,,, ,4.4,130.6,9,,940,0,,,0,,,0,4.6,130.6,6,145,938,4.70000,130.7,SuperT,105,940,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,130.7,TC,120,,4.4,130.7,4,120,,4.4,130.7,120,938,120,,, ,,,,, ,,,WP181970,https://www.ncei.noaa.gov/data/international-best-track-archive-for-climate-stewardship-ibtracs/v04r00/access/csv/ibtracs.ALL.list.v04r00.csv,8/14/2023 2:46:31
